name	rel_ea	dbg_ea	is_inline	lib	obj
?SoundBusVolIsName@BrocSys@@YA_NABVstring@Broc@@@Z	0x005C3480	0x00738930	0		scr.o
?SoundBusVolRemoveBus@BrocSys@@YAXABVstring@Broc@@@Z	0x005C3540	0x007389F0	0		scr.o
?SoundCacheType@EffectEventSys@@QAEXH@Z	0x004BCF40	0x00607120	0		core.o
?SoundCrossFade@@YAXIIM@Z	0x00936F50	0x00BE59B0	1	MPBrocCore_xboxd	mp_util_wad.o
?SoundCrossFade@BrocSys@@YAXIIM@Z	0x005BCBF0	0x007388F0	0		scr.o
?SoundDebugRender@@YAXPAVInspectorManager@@@Z	0x004F4A40	0x0063D5E0	0		game2.o
?SoundFadeIn@BrocSys@@YAXIM@Z	0x005BCBB0	0x00738890	0		scr.o
?SoundFadeOut@@YAXIM@Z	0x00975950	0x00C243B0	1	MPBrocCore_xboxd	mp_util_wad.o
?SoundFadeOut@BrocSys@@YAXIM@Z	0x005BCBD0	0x007388C0	0		scr.o
?SoundPlay@@YAIABVstring@Broc@@M@Z	0x00936070	0x00BE4AD0	1	MPBrocCore_xboxd	mp_util_wad.o
?SoundPlay@BrocSys@@YAIABVstring@Broc@@M@Z	0x005C33B0	0x00738750	0		scr.o
?SoundStop@@YAXI@Z	0x00947480	0x00BF5EE0	1	MPBrocCore_xboxd	mp_util_wad.o
?SoundStop@BrocSys@@YAXI@Z	0x005C3460	0x00738850	0		scr.o
?SourcesEqual@XGRAPHICS@@YG_NKKKPBU_D3DVsInstruction@@KKK0@Z	0x00000000	0x00000000	0	xgraphicsd	api.obj
?SpaceFor@CPUAllocator@D3D@@QAEHK@Z	0x00000000	0x00000000	0	d3d8d	timing.obj
?Spawn@Broc@@YA?AVentity@1@ABVstring@1@ABUvector@1@AAU41@2HW4TPakInfo@@@Z	0x009550E0	0x00C03B40	1	MPBrocCore_xboxd	mp_util_wad.o
?Spawn@Broc@@YA?AVentity@1@ABVstring@1@ABUvector@1@W4TPakInfo@@@Z	0x009354E0	0x00BE3F40	1	MPBrocCore_xboxd	mp_util_wad.o
?Spawn@BrocSys@@YAIABVstring@Broc@@ABUvector@3@W4TPakInfo@@@Z	0x005C2340	0x007366B0	0		scr.o
?SpawnActor@@YAPAVEntity@@PAV1@ABVstring@Broc@@W4enumForceSpawn@@W4TPakId@@@Z	0x0077C800	0x0095F380	0		mp_actors.o
?SpawnBrokenPiece@@YAPAVEntity@@PAV1@PBD1ABVPosition3@math@@_N@Z	0x00709720	0x008D84E0	0		physics.o
?SpawnHelmet@@YAPAVEntity@@PAV1@QBM1M@Z	0x004750B0	0x00560EE0	0		g.o
?SpawnIntermission@_mp_common@@YAXVentity@Broc@@@Z	0x00949200	0x00BF7C60	0	MPBrocCore_xboxd	mp_util_wad.o
?SpawnLineSound@_mp_audio@@YA?AVentity@Broc@@V23@Vstring@3@@Z	0x00938320	0x00BE6D80	0	MPBrocCore_xboxd	mp_util_wad.o
?SpawnLineSound@_mp_audio@@YA?AVentity@Broc@@Vstring@3@0@Z	0x009380F0	0x00BE6B50	0	MPBrocCore_xboxd	mp_util_wad.o
?SpawnLocalSpectator@_mp_common@@YAXVentity@Broc@@@Z	0x00948B70	0x00BF75D0	0	MPBrocCore_xboxd	mp_util_wad.o
?SpawnLocalSpectator__functor@_mp_common@@YAPAVAeThreadFunctor@@Ventity@Broc@@@Z	0x00948AD0	0x00BF7530	1	MPBrocCore_xboxd	mp_util_wad.o
?SpawnScriptThread@mp_level_wad@@YAII_NVentity@Broc@@11MMMAAUvector@3@@Z	0x00000000	0x00000000	0	mp_level.xboxd	mp_level_wad.o
?SpawnSpectator@_mp_common@@YAXVentity@Broc@@@Z	0x00948FC0	0x00BF7A20	0	MPBrocCore_xboxd	mp_util_wad.o
?SpawnTriggerMount@BrocSys@@YAIAAUvector@Broc@@0_NW4TPakInfo@@@Z	0x005C2BF0	0x007374B0	0		scr.o
?SpawnTurret@BrocSys@@YAIABVstring@Broc@@ABUvector@3@0W4TPakInfo@@@Z	0x005C2E00	0x00737E70	0		scr.o
?SpawnTurretWithAngles@BrocSys@@YAIABVstring@Broc@@ABUvector@3@01W4TPakInfo@@@Z	0x005C3030	0x007381D0	0		scr.o
?SpawnVehicle@BrocSys@@YAIABVstring@Broc@@00ABUvector@3@1W4TPakInfo@@@Z	0x005CA340	0x007378B0	0		scr.o
?SpawnWithFlag@BrocSys@@YAIABVstring@Broc@@ABUvector@3@HW4TPakInfo@@@Z	0x005C2590	0x00736A60	0		scr.o
?SpawnWithFlagAndSize@BrocSys@@YAIABVstring@Broc@@ABUvector@3@AAU43@2HW4TPakInfo@@@Z	0x005C27F0	0x00736DF0	0		scr.o
?Spawner@AIType@@QAEXPAVEntity@@@Z	0x0077BDB0	0x0095DDD0	0		mp_actors.o
?SpecialCaseReadKelvinRegister@D3D@@YGKKK@Z	0x00000000	0x00000000	0	d3d8d	recorder.obj
?SpecialClassAudio@_mp_loadout@@YAXVentity@Broc@@@Z	0x00960E70	0x00C0F8D0	0	MPBrocCore_xboxd	mp_util_wad.o
?SpecialClassAudio__functor@_mp_loadout@@YAPAVAeThreadFunctor@@Ventity@Broc@@@Z	0x00925A20	0x00BD4480	1	mp_level.xboxd	mp_level_wad.o
?SpecialEditionSkin@BrocSys@@YA_NXZ	0x005BC520	0x00733960	0		scr.o
?Spectate@_mp_common@@YAXVentity@Broc@@Ubint@@Ubbool@@@Z	0x00945350	0x00BF3DB0	0	MPBrocCore_xboxd	mp_util_wad.o
?SpectatorClientEndFrame@@YAXPAVEntity@@@Z	0x00460F00	0x005521B0	0		g.o
?SpectatorThink@@YAXPAVEntity@@PAUusercmd_s@@@Z	0x004554E0	0x00551E30	0		g.o
?SpeechRecognized@CVoiceMailPseudoFeature@UIXNamespace@@UAGJKPAU_XHV_SR_ITEM@@K@Z	0x008CF140	0x00B683B0	0	uixd	voicemail.obj
?SpeechRecognized@ITitleXHV@@UAGJKPAU_XHV_SR_ITEM@@K@Z	0x0072A170	0x008E7030	1		game_xbox.o
?Spew@CBaseShaderValidator@XGRAPHICS@@IAAXW4_SPEW_TYPE@2@PAVCBaseInstruction@2@PBDZZ	0x00000000	0x00000000	0	xgraphicsd	valbase.obj
?SpewFloat@D3D@@YGXPAX@Z	0x00000000	0x00000000	0	d3d8d	rdi.obj
?SpewPerfEvent@D3D@@YGXPAU_D3DPERFEvent@1@PA_K1@Z	0x00000000	0x00000000	0	d3d8d	stats.obj
?Sphere@apsBounds@@QBE?AUapsSphere@@XZ	0x0051AAD0	0x00643D40	1		game2.o
?SphereIsVisible@apsRenderer@@QAEIABUapsSphere@@PAUnglScene@@@Z	0x00812160	0x00A328E0	0	aeps_xboxr	apsRenderer.o
?SpinnerDraw@@YAXM@Z	0x004BDA30	0x00614160	0		core.o
?SpinnerDrawFrame@@YAX_N@Z	0x004C14E0	0x00613D20	0		core.o
?SpinnerDrawFrameWithLoading@@YAX_N@Z	0x004C1690	0x00613F40	0		core.o
?SpinnerDrawLoading@@YAXXZ	0x004BD900	0x00613B10	0		core.o
?SpinnerInit@@YAXXZ	0x004BD850	0x00613A00	0		core.o
?SpinnerReset@@YAXXZ	0x004BD8F0	0x00613AF0	0		core.o
?Split@AeStringSupport@@YAXPADAAH01DH@Z	0x007BF0A0	0x009B6CD0	0	core_xboxr	ae_fixed_string.o
?SplitTime@@YAXHAAH000@Z	0x0051E480	0x0065F8C0	0		sv.o
?SplitTime@ProfileManager@@SAXHAAH000@Z	0x00575390	0x00713E70	0		shell.o
?SpotEntity@MPPeer@@QAEXPAVEntity@@@Z	0x00740CF0	0x008FDB90	0		mp.o
?SpotEntity@MultiplayerMgr@@QAEXPAVEntity@@@Z	0x00750350	0x008F7C60	0		mp.o
?SpotWouldTelefrag@@YA_NABVPosition3@math@@@Z	0x00466E00	0x00555F30	0		g.o
?Spotting@@YAXPAVEntity@@@Z	0x00472130	0x005C89C0	0		g.o
?SpreadFire@MPPeer@@QAEXPAVEntity@@MMABVPosition3@math@@HMMH@Z	0x0075B0C0	0x008FC580	0		mp.o
?SpreadFire@MultiplayerMgr@@QAEXPAVEntity@@MMABVPosition3@math@@HMMH@Z	0x00761290	0x008F7A40	0		mp.o
?Spread_Fire_Fake@@YAXPAVEntity@@MMQBMHMMH@Z	0x00481500	0x005C4070	0		g.o
?SpriteHeight@apsShrimpRenderer@@QBEHXZ	0x00813830	0x00A338A0	1	aeps_xboxr	apsShrimpNode.o
?SpriteWidth@apsShrimpRenderer@@QBEHXZ	0x00813820	0x00A33880	1	aeps_xboxr	apsShrimpNode.o
?Sqrt@apsMath@@YAMM@Z	0x00806FC0	0x00A274A0	1	aeps_xboxr	apsMath.o
?Sqrt@math@@YAMM@Z	0x004A5590	0x0054AF60	1		g.o
?SquareRootX@BrocSys@@YAMM@Z	0x005BC810	0x00734390	0		scr.o
?StalinGradSpawn1@BrocSys@@YAIIABVstring@Broc@@W4TPakInfo@@@Z	0x005CE4D0	0x00746E10	0		scr.o
?StalinGradSpawn2@BrocSys@@YAIIW4TPakInfo@@@Z	0x005CE650	0x007470C0	0		scr.o
?StallsForInit@Instruction@VS_GRAPH_OPTIMIZER@XGRAPHICS@@QBE_NXZ	0x00000000	0x00000000	0	xgraphicsd	instructiongraph.obj
?StallsOnlyForA0x@Instruction@VS_GRAPH_OPTIMIZER@XGRAPHICS@@QBE_NPBV123@@Z	0x00000000	0x00000000	0	xgraphicsd	instructiongraph.obj
?StallsReading@Instruction@VS_GRAPH_OPTIMIZER@XGRAPHICS@@QBE_NPBV123@@Z	0x00000000	0x00000000	0	xgraphicsd	instructiongraph.obj
?StampCheckValue@D3D@@YGXPCKHKPAD@Z	0x00000000	0x00000000	1	d3d8d	pushres.obj
?StandardLoad@?$tlResourceDirectory@UnglMaterial@@@@QAEPAUnglMaterial@@ABVtlFixedString@@@Z	0x007C3020	0x009BD0F0	0	render_xboxr	ngl_aux.o
?StandardLoad@?$tlResourceDirectory@UnglMesh@@@@QAEPAUnglMesh@@ABVtlFixedString@@@Z	0x007C3030	0x009BD110	0	render_xboxr	ngl_aux.o
?StandardLoad@?$tlResourceDirectory@UnglTexture@@@@QAEPAUnglTexture@@ABVtlFixedString@@@Z	0x007C3040	0x009BD130	0	render_xboxr	ngl_aux.o
?StandardLoad@?$tlResourceDirectory@V?$nalAnimClass@VnalAnyPose@@@@@@QAEPAV?$nalAnimClass@VnalAnyPose@@@@ABVtlFixedString@@@Z	0x008704D0	0x00AC5B20	0	nal_xboxr	nal_anim.o
?StandardLoad@?$tlResourceDirectory@VnalAnimFile@@@@QAEPAVnalAnimFile@@ABVtlFixedString@@@Z	0x00870700	0x00AC6020	0	nal_xboxr	nal_anim.o
?StandardLoad@?$tlResourceDirectory@VnalBaseSkeleton@@@@QAEPAVnalBaseSkeleton@@ABVtlFixedString@@@Z	0x008731E0	0x00AC8AD0	0	nal_xboxr	nal_skeleton.o
?StandardLoad@?$tlResourceDirectory@VnalSceneAnim@@@@QAEPAVnalSceneAnim@@ABVtlFixedString@@@Z	0x00870BB0	0x00AC6880	0	nal_xboxr	nal_anim.o
?StandardLoad@?$tlResourceDirectory@VnglFont@@@@QAEPAVnglFont@@ABVtlFixedString@@@Z	0x007C3010	0x009BD0D0	0	render_xboxr	ngl_aux.o
?StandardRelease@?$tlResourceDirectory@UnglMaterial@@@@QAEHPAUnglMaterial@@H_N@Z	0x007C2FE0	0x009BD070	0	render_xboxr	ngl_aux.o
?StandardRelease@?$tlResourceDirectory@UnglMesh@@@@QAEHPAUnglMesh@@H_N@Z	0x007C2FF0	0x009BD090	0	render_xboxr	ngl_aux.o
?StandardRelease@?$tlResourceDirectory@UnglTexture@@@@QAEHPAUnglTexture@@H_N@Z	0x007C3000	0x009BD0B0	0	render_xboxr	ngl_aux.o
?StandardRelease@?$tlResourceDirectory@V?$nalAnimClass@VnalAnyPose@@@@@@QAEHPAV?$nalAnimClass@VnalAnyPose@@@@H_N@Z	0x008704E0	0x00AC5B40	0	nal_xboxr	nal_anim.o
?StandardRelease@?$tlResourceDirectory@VnalAnimFile@@@@QAEHPAVnalAnimFile@@H_N@Z	0x008708D0	0x00AC6310	0	nal_xboxr	nal_anim.o
?StandardRelease@?$tlResourceDirectory@VnalBaseSkeleton@@@@QAEHPAVnalBaseSkeleton@@H_N@Z	0x00873300	0x00AC8CA0	0	nal_xboxr	nal_skeleton.o
?StandardRelease@?$tlResourceDirectory@VnalSceneAnim@@@@QAEHPAVnalSceneAnim@@H_N@Z	0x00870D80	0x00AC6B60	0	nal_xboxr	nal_anim.o
?StandardRelease@?$tlResourceDirectory@VnglFont@@@@QAEHPAVnglFont@@H_N@Z	0x007C2FD0	0x009BD050	0	render_xboxr	ngl_aux.o
?Start@LightEffect@@QAEXXZ	0x006C34D0	0x008A3820	0		render.o
?Start@MPLanDiscovery@@QAEXXZ	0x0072CAF0	0x009090B0	0		mp.o
?Start@Recorder@D3D@@QAEJPBDPAUD3DSurface@@@Z	0x00000000	0x00000000	0	d3d8d	recorder.obj
?Start@RegScoreboard@TLEngineSim@XGRAPHICS@@QAEXW4OpType@23@EEMW4StallType@3@@Z	0x00000000	0x00000000	1	xgraphicsd	api.obj
?Start@STRegScoreboard@TLEngineSim@XGRAPHICS@@QAEXW4OpType@23@EEH@Z	0x00000000	0x00000000	1	xgraphicsd	api.obj
?Start@TimingRecorder@D3D@@QAEJPBDK@Z	0x00000000	0x00000000	0	d3d8d	timing.obj
?StartAlertFeature@CLiveEngine@UIXNamespace@@QAEJXZ	0x008B9A00	0x00B4DB70	0	uixd	engine.obj
?StartAnim@PanelAnimObject@@UAEX_N@Z	0x005B1A90	0x006C34B0	1		shell.o
?StartAnimating@Camera@@QAEXM@Z	0x0069E580	0x00861080	0		cg.o
?StartAudioPlayback@nvlMovie@@EAEXXZ	0x0082E1E0	0x00A5A9F0	0	nvl_xboxr	nvl_xbox.o
?StartBatches@apsGroup@@QAEIAAPAE0M@Z	0x007FF310	0x00A1B840	0	aeps_xboxr	apsGroup.o
?StartBlankState@BrocSys@@YAXI@Z	0x005CC1A0	0x00744110	0		scr.o
?StartBracket@CDevice@D3D@@QAEXXZ	0x00000000	0x00000000	1	d3d8d	drawprim.obj
?StartCameraFade@Camera@@QAEXXZ	0x0068EA70	0x0085A920	0		cg.o
?StartCameraShake@CameraShake@@QAEPAVCameraShakeInstance@@HPAVPosition3@math@@MMM@Z	0x004F8FA0	0x0063DEB0	0		game2.o
?StartCircleTween@Camera@@AAEXM@Z	0x0069DDA0	0x0085AD80	0		cg.o
?StartClient@MPUIInterface@@SA?B_NAAUsGameListing@@_NH@Z	0x007663E0	0x00942DB0	0		mp.o
?StartCountdown@ProfileManager@@AAEXXZ	0x005752D0	0x00713D00	0		shell.o
?StartDevServer@MultiplayerMgr@@QAEXXZ	0x00766510	0x008FAC80	0		mp.o
?StartDevice@MPUIInterface@@SAXXZ	0x0072FFF0	0x00944C80	0		mp.o
?StartEngineSound@BrocSys@@YAXI@Z	0x005D9400	0x007619B0	0		scr.o
?StartFade@FEMenuEntry@@UAEX_N0M@Z	0x005AE5B0	0x006F5FA0	1		shell.o
?StartFade@PanelAnimObject@@UAEX_N0M@Z	0x0056B820	0x006E52E0	0		shell.o
?StartFadeOut@AbstractEffect@@UAEXM@Z	0x004DF310	0x0060C7E0	1		core.o
?StartFadeOut@AbstractEffectParticle@@UAEXM@Z	0x004C1350	0x0060F350	0		core.o
?StartFadeOut@AbstractEffectSound@@UAEXM@Z	0x004C12A0	0x0060E970	0		core.o
?StartFeature@CLiveEngine@UIXNamespace@@QAGJPAXPBX@Z	0x008B8260	0x00B4BE60	0	uixd	engine.obj
?StartFeature@LiveEngine@@QAGJPAXPBX@Z	0x00729B10	0x008E85F0	1		game_xbox.o
?StartFiring@BrocSys@@YAXI@Z	0x005CFB50	0x00749420	0		scr.o
?StartFirstBlockDownload@CLocalCache@@QAEJKPAUXONLINETASK_HANDLE__@@@Z	0x00000000	0x00000000	1	xonlinesd	localcache.obj
?StartFirstBlockUpload@CLocalCache@@QAEJPAUXONLINETASK_HANDLE__@@@Z	0x00000000	0x00000000	1	xonlinesd	localcache.obj
?StartFixup@D3D@@YGPAKPAUD3DPushBuffer@@IK@Z	0x00000000	0x00000000	0	d3d8d	pushres.obj
?StartFollowBehavior@BrocSys@@YAXII@Z	0x005CCC50	0x00744E30	0		scr.o
?StartFriendsOptionsScreen@CFriendsScreen@UIXNamespace@@IAEXXZ	0x008C0750	0x00B561A0	0	uixd	friends.obj
?StartFriendsScreen@CFriendsFeature@UIXNamespace@@QAEXPAVCFriendsList@2@@Z	0x008BE970	0x00B53C90	0	uixd	friends.obj
?StartGame@MPUIInterface@@SA_N_N0@Z	0x007660E0	0x00942610	0		mp.o
?StartGame@_mp_ctf@@YAXVentity@Broc@@@Z	0x0094D460	0x00BFBEC0	0	MPBrocCore_xboxd	mp_util_wad.o
?StartGame@_mp_dm@@YAXVentity@Broc@@@Z	0x00956750	0x00C051B0	0	MPBrocCore_xboxd	mp_util_wad.o
?StartGame@_mp_hq@@YAXVentity@Broc@@@Z	0x00956D40	0x00C057A0	0	MPBrocCore_xboxd	mp_util_wad.o
?StartGame@_mp_scf@@YAXVentity@Broc@@@Z	0x00965AA0	0x00C14500	0	MPBrocCore_xboxd	mp_util_wad.o
?StartGame@_mp_tdm@@YAXVentity@Broc@@@Z	0x009735E0	0x00C22040	0	MPBrocCore_xboxd	mp_util_wad.o
?StartGame@_mp_war@@YAXVentity@Broc@@@Z	0x00974DF0	0x00C23850	0	MPBrocCore_xboxd	mp_util_wad.o
?StartGame__functor@_mp_ctf@@YAPAVAeThreadFunctor@@Ventity@Broc@@@Z	0x0094D320	0x00BFBD80	1	MPBrocCore_xboxd	mp_util_wad.o
?StartGame__functor@_mp_dm@@YAPAVAeThreadFunctor@@Ventity@Broc@@@Z	0x009566B0	0x00C05110	1	MPBrocCore_xboxd	mp_util_wad.o
?StartGame__functor@_mp_hq@@YAPAVAeThreadFunctor@@Ventity@Broc@@@Z	0x00956CA0	0x00C05700	1	MPBrocCore_xboxd	mp_util_wad.o
?StartGame__functor@_mp_scf@@YAPAVAeThreadFunctor@@Ventity@Broc@@@Z	0x00965A00	0x00C14460	1	MPBrocCore_xboxd	mp_util_wad.o
?StartGame__functor@_mp_tdm@@YAPAVAeThreadFunctor@@Ventity@Broc@@@Z	0x00973350	0x00C21DB0	1	MPBrocCore_xboxd	mp_util_wad.o
?StartGame__functor@_mp_war@@YAPAVAeThreadFunctor@@Ventity@Broc@@@Z	0x00974D50	0x00C237B0	1	MPBrocCore_xboxd	mp_util_wad.o
?StartInVehicle1@BrocSys@@YAXII_N00@Z	0x005CC730	0x00744860	0		scr.o
?StartInVehicle2@BrocSys@@YAXIII_N@Z	0x005CC7E0	0x00744910	0		scr.o
?StartInteraction@InteractionController@@QAEHPAVEntity@@PBDW4TPakId@@@Z	0x00556920	0x00684FD0	0		anim.o
?StartInteraction@RowboatMgr@@QAEXPBD0000@Z	0x005560E0	0x006963A0	0		anim.o
?StartLiveSession@MPLiveEngine@@QAEXPAUsServerCreateParams@@EE@Z	0x00721B90	0x008F1780	0		game_xbox.o
?StartLogon@CLogonFeature@UIXNamespace@@QAEJXZ	0x008C4A40	0x00B5B420	0	uixd	uixlogon.obj
?StartMemCheck@BrocSys@@YAXXZ	0x005BCF20	0x0073B7B0	0		scr.o
?StartMessageScreen@CFriendsScreen@UIXNamespace@@IAEXW4_UIX_MESSAGE_TYPE@2@@Z	0x008C1DF0	0x00B57DD0	0	uixd	friends.obj
?StartMessageScreen@CPlayersScreen@UIXNamespace@@IAEXW4_UIX_MESSAGE_TYPE@2@@Z	0x008CC940	0x00B651E0	0	uixd	players.obj
?StartMode@InteractStateRowboat@@AAEXW4EMode@1@@Z	0x00540960	0x00698310	0		anim.o
?StartModeIdle@InteractStateRowboat@@AAEXXZ	0x0053DEE0	0x006983C0	0		anim.o
?StartModeRow@InteractStateRowboat@@AAEXXZ	0x0053DEF0	0x006983F0	0		anim.o
?StartModeSlip@InteractStateRowboat@@AAEXXZ	0x0053DF00	0x00698420	0		anim.o
?StartNewInstruction@RegScoreboard@TLEngineSim@XGRAPHICS@@QAEXXZ	0x00000000	0x00000000	1	xgraphicsd	api.obj
?StartNextQueuedInteraction@InteractionController@@AAEPAVInteractState@@XZ	0x00556D00	0x00685B30	0		anim.o
?StartOperation@MemoryUnitManager@@CA_NXZ	0x0089A8A0	0x00B07180	0	peripherals_xboxr	XboxMemoryUnit.o
?StartPath@BrocSys@@YAXI@Z	0x005D7C30	0x0075F6E0	0		scr.o
?StartPlayerFeedbackScreen@CPlayersScreen@UIXNamespace@@IAEXXZ	0x008CD220	0x00B65CF0	0	uixd	players.obj
?StartPlayersOptionsScreen@CPlayersScreen@UIXNamespace@@IAEXXZ	0x008CCBF0	0x00B65540	0	uixd	players.obj
?StartPush@CDevice@D3D@@QAEPCKK@Z	0x00000000	0x00000000	1	d3d8d	d3dbase.obj
?StartPush@CDevice@D3D@@QAEPCKXZ	0x00000000	0x00000000	1	d3d8d	d3dbase.obj
?StartQuery@TranslucentStat@@QAEXXZ	0x006C3AE0	0x008A7270	0		render.o
?StartRealtime@D3D@@YGJXZ	0x00000000	0x00000000	0	d3d8d	timing.obj
?StartRealtime@TimingRecorder@D3D@@QAEJXZ	0x00000000	0x00000000	0	d3d8d	timing.obj
?StartRetrieve@CLocalCache@@QAEJPAUXONLC_CONTEXT@@PAUXONLINETASK_HANDLE__@@@Z	0x00000000	0x00000000	0	xonlinesd	localcache.obj
?StartRound@_mp_common@@YAXUbbool@@@Z	0x00946110	0x00BF4B70	0	MPBrocCore_xboxd	mp_util_wad.o
?StartRumble@InteractState@@SA?AVRumbleEffectInstanceHandle@@MMMMMMMM@Z	0x005461C0	0x006896E0	0		anim.o
?StartScriptedAnim@BrocSys@@YAXIIABUvector@Broc@@0IABVstring@3@I@Z	0x005BEEA0	0x00743EB0	0		scr.o
?StartServer@MPUIInterface@@SA?B_N_N0@Z	0x00766260	0x00942B40	0		mp.o
?StartShotPerfTest@ShaderCommon@@YAPAXXZ	0x007BF6B0	0x009B74E0	0	render_xboxr	ShaderCommon.o
?StartStream@CRemoteTalker@XHVNamespace@@QAEXXZ	0x008DB571	0x00B776D7	0	xvoiced	remotetalker.obj
?StartTween@Camera@@QAEXM_N@Z	0x0069DC00	0x0085AB00	0		cg.o
?StartWriteCurrentIndexEntry@CLocalCache@@QAEJPAEPAUXONLINETASK_HANDLE__@@@Z	0x00000000	0x00000000	0	xonlinesd	localcache.obj
?Startup@CFriendsList@UIXNamespace@@QAEJK@Z	0x008BEB30	0x00B53EC0	0	uixd	friends.obj
?StartupNfl@@YAXPBD@Z	0x00666F50	0x00815DB0	0		streamer.o
?StartupTask@CFriendsList@UIXNamespace@@IAEJXZ	0x008BF290	0x00B547D0	0	uixd	friends.obj
?StatInc@CXnNic@@AAEXI@Z	0x00000000	0x00000000	0	xonlinesd	nicx.obj
?StatInit@CXnNic@@AAEXXZ	0x00000000	0x00000000	0	xonlinesd	nicx.obj
?StatMon_GetStatsArray@@YAXPAPBUstatmonitor_s@@PAH@Z	0x00611CA0	0x007F09C0	0		game.o
?StatMon_Reset@@YAXXZ	0x00611CC0	0x007F09F0	0		game.o
?StatMon_Warning@@YAXHHPBD@Z	0x00611C20	0x007F0900	0		game.o
?StatTerm@CXnNic@@AAEXXZ	0x00000000	0x00000000	0	xonlinesd	nicx.obj
?StatTimer@CXnNic@@AAEXPAVCTimer@@@Z	0x00000000	0x00000000	0	xonlinesd	nicx.obj
?Static_Pain@@YAXPAVEntity@@0HQBMH1W4hitLocation_t@@@Z	0x0044C8C0	0x0058B260	0		g.o
?StatsAreUnitsIdentical@CXo@@IAEHQBU_XUID@@0@Z	0x00000000	0x00000000	0	xonlinesd	stats.obj
?StatsBuildInternalUnit@CXo@@IAEXQBU_XUID@@QA_K@Z	0x00000000	0x00000000	0	xonlinesd	stats.obj
?StatsBuildStatPostBundle@CXo@@IAEXKKPBU_XONLINE_STAT_PROC@@PAEK@Z	0x00000000	0x00000000	0	xonlinesd	stats.obj
?StatsClose@CXo@@IAEXPAUXONLINETASK_HANDLE__@@@Z	0x00000000	0x00000000	0	xonlinesd	stats.obj
?StatsContinue@CXo@@IAEJPAUXONLINETASK_HANDLE__@@@Z	0x00000000	0x00000000	0	xonlinesd	stats.obj
?StatsContinueUpload@CXo@@IAEJPAUXONLINETASK_HANDLE__@@PAEK@Z	0x00000000	0x00000000	0	xonlinesd	storul.obj
?StatsCreateContext@CXo@@IAEJW4XSTATS_TYPE@@KKPAXPAPAUXSTATS_EXTENDED_HANDLE@@@Z	0x00000000	0x00000000	0	xonlinesd	stats.obj
?StatsDoesUnitContainLoggedOnUser@CXo@@IAEHQBU_XUID@@@Z	0x00000000	0x00000000	0	xonlinesd	stats.obj
?StatsGetStatSize@@YGKPBU_XONLINE_STAT@@@Z	0x00000000	0x00000000	1	xonlinesd	stats.obj
?StatsIsAnyLoggedOnUserMemberOfTeam@CXo@@IAEH_K@Z	0x00000000	0x00000000	0	xonlinesd	stats.obj
?StatsIsAnyLoggedOnUserMemberOfTeamUnit@CXo@@IAEHQBU_XUID@@@Z	0x00000000	0x00000000	0	xonlinesd	stats.obj
?StatsIsValidUnit@CXo@@IAEHQBU_XUID@@@Z	0x00000000	0x00000000	0	xonlinesd	stats.obj
?StatsValidateAndGetStatPostBundleSize@CXo@@IAEJPBDKPBU_XONLINE_STAT_PROC@@PAKPAH@Z	0x00000000	0x00000000	0	xonlinesd	stats.obj
?StatsValidateConditionalStatAndGetSize@CXo@@IAEKPBU_XONLINE_STAT@@@Z	0x00000000	0x00000000	0	xonlinesd	stats.obj
?StatsValidateWriteProcAndGetSize@CXo@@IAEJPBDKPBU_XONLINE_STAT_PROC@@KPAKPAH@Z	0x00000000	0x00000000	0	xonlinesd	stats.obj
?StatsValidateWriteStatsAndGetSize@CXo@@IAEKKPBU_XONLINE_STAT@@PBU_XONLINE_STAT_PROC@@@Z	0x00000000	0x00000000	0	xonlinesd	stats.obj
?StatusToString@MemoryUnitManager@@SAPBDW4eStatus@1@@Z	0x008994E0	0x00B051E0	0	peripherals_xboxr	MemoryUnit.o
?Step@MPPeer@@QAEXM_N@Z	0x00764520	0x008FB630	0		mp.o
?Step@MPPlayer@@QAEXXZ	0x00751D20	0x009109D0	0		mp.o
?Step@MPPlayerManager@@QAEXM@Z	0x0075D590	0x00922A40	0		mp.o
?Step@MPUIInterface@@SAXXZ	0x00765E50	0x00943220	0		mp.o
?Step@MPVehicle@@QAEXXZ	0x0075D410	0x0091C3A0	0		mp.o
?Step@MultiplayerMgr@@QAEXH_N0@Z	0x007657C0	0x008F6280	0		mp.o
?StepLegsYaw@MPPlayer@@IAEXVsTime@knet@kuju@@HMMM@Z	0x0072D390	0x0090F190	0		mp.o
?Stop@CDirectSoundBuffer@DirectSound@@QAGJXZ	0x00000000	0x00000000	0	dsoundd	dsapi.obj
?Stop@CMcpxBuffer@DirectSound@@QAEJK@Z	0x00000000	0x00000000	0	dsoundd	mcpbuf.obj
?Stop@CMcpxBuffer@DirectSound@@QAEJ_JK@Z	0x00000000	0x00000000	0	dsoundd	mcpbuf.obj
?Stop@CMcpxStream@DirectSound@@QAEJK@Z	0x00000000	0x00000000	0	dsoundd	mcpstrm.obj
?Stop@CMcpxStream@DirectSound@@QAEJ_JK@Z	0x00000000	0x00000000	0	dsoundd	mcpstrm.obj
?Stop@IDirectSoundBuffer@@QAGJXZ	0x0082E0D0	0x00A5AB30	1	nvl_xboxr	nvl_xbox.o
?Stop@MultiplayerMgr@@QAEXXZ	0x0072C480	0x008F6210	0		mp.o
